OrderId,vehicleCode,modelId.name,SalesModel,vehicleColor.code,vehicleColor.name,description,,modelId.wrntyLimitationKm,etaDealer
503295,1003421,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003421 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-29T00:00:00.000Z
503297,1003605,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003605 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-29T00:00:00.000Z
503302,1003432,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003432 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-13T00:00:00.000Z
503304,1003417,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003417 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-04T00:00:00.000Z
503307,1003405,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003405 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-13T00:00:00.000Z
503326,1003420,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003420 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-23T00:00:00.000Z
503332,1003585,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003585 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-19T00:00:00.000Z
503343,1003496,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003496 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-01T00:00:00.000Z
503347,1003453,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003453 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-11T00:00:00.000Z
503348,1003479,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003479 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-28T00:00:00.000Z
503352,1002857,OMODA9 PHEV Premium,T6480J1CPLX0012,Black,Black,1002857 - OMODA9 PHEV Premium Black | Black 2025,,,2026-08-09T00:00:00.000Z
503364,1003468,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003468 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-13T00:00:00.000Z
503382,1004717,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004717 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-21T00:00:00.000Z
503387,1004753,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004753 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-11-01T00:00:00.000Z
503393,1004774,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004774 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-17T00:00:00.000Z
503394,1004768,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004768 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-26T00:00:00.000Z
503399,1004725,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004725 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-11-07T00:00:00.000Z
503402,1004786,OMODA9 PHEV Premium,T6480J1UELX0018,Matte Gray,Matte Gray,1004786 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-10-28T00:00:00.000Z
503418,1000790,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NBWMH0017,Khaki white | Black,Khaki white | Black,1000790 - JAECOO7 PHEV Comfort Khaki white | Black 2025,,,2026-07-16T00:00:00.000Z
503433,1004349,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004349 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-20T00:00:00.000Z
503435,1004376,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004376 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-04T00:00:00.000Z
503437,1004364,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004364 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-29T00:00:00.000Z
503438,1004328,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004328 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-20T00:00:00.000Z
503445,1004665,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004665 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-16T00:00:00.000Z
503451,1004337,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004337 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-21T00:00:00.000Z
503452,1003604,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003604 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-28T00:00:00.000Z
503454,1004343,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004343 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-22T00:00:00.000Z
503463,1000816,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NCLMH0017,Carbon crystal black | Black,Carbon crystal black | Black,1000816 - JAECOO7 PHEV Comfort Carbon crystal black | Black 2025,,,2026-07-20T00:00:00.000Z
503467,1004888,OMODA9 PHEV Premium,T6480J1UELX0018,Matte Gray,Matte Gray,1004888 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-11-01T00:00:00.000Z
503468,1004857,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004857 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-29T00:00:00.000Z
503470,1004340,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004340 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-06T00:00:00.000Z
503475,1004280,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004280 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-08T00:00:00.000Z
503477,1002969,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002969 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-09T00:00:00.000Z
503478,1004335,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004335 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-29T00:00:00.000Z
503491,1004869,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004869 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-21T00:00:00.000Z
503493,1004769,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004769 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-27T00:00:00.000Z
503498,1003488,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003488 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-07T00:00:00.000Z
503500,1003486,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003486 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-28T00:00:00.000Z
503509,1004355,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004355 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-02T00:00:00.000Z
503513,1004219,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004219 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-20T00:00:00.000Z
503518,1004230,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1004230 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-09-04T00:00:00.000Z
503522,1004233,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1004233 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-09-20T00:00:00.000Z
503529,1002943,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002943 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-19T00:00:00.000Z
503533,1004847,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004847 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-11-01T00:00:00.000Z
503545,1004088,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004088 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-07T00:00:00.000Z
503555,1004798,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004798 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503557,1003925,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1003925 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-21T00:00:00.000Z
503562,1002966,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002966 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-19T00:00:00.000Z
503564,1003959,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003959 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-20T00:00:00.000Z
503581,1004743,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004743 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-17T00:00:00.000Z
503591,1003931,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003931 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-20T00:00:00.000Z
503592,1003947,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003947 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-21T00:00:00.000Z
503595,1003958,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003958 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-21T00:00:00.000Z
503598,1004762,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004762 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-31T00:00:00.000Z
503601,1003741,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1003741 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
503608,1004086,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004086 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-02T00:00:00.000Z
503620,1005176,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black,Carbon crystal black,1005176 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-31T00:00:00.000Z
503625,1002044,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1002044 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-06-07T00:00:00.000Z
503630,1004693,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004693 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503631,1004700,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004700 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-25T00:00:00.000Z
503634,1004322,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004322 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-20T00:00:00.000Z
503637,1004278,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004278 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-27T00:00:00.000Z
503639,1004370,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004370 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-09-20T00:00:00.000Z
503640,1004295,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004295 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-05T00:00:00.000Z
503648,1004339,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004339 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-05T00:00:00.000Z
503657,1003954,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003954 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-10-06T00:00:00.000Z
503663,1003935,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003935 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-21T00:00:00.000Z
503665,1003927,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003927 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-20T00:00:00.000Z
503666,1003924,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1003924 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-09-11T00:00:00.000Z
503680,1004212,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004212 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-10-05T00:00:00.000Z
503682,1004215,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004215 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-10-02T00:00:00.000Z
503690,1004738,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004738 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-26T00:00:00.000Z
503695,1004715,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004715 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-11T00:00:00.000Z
503698,1004721,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004721 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503700,1004694,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004694 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-26T00:00:00.000Z
503711,1004574,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004574 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-31T00:00:00.000Z
503714,1004231,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1004231 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-09-25T00:00:00.000Z
503725,1004321,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004321 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-09-30T00:00:00.000Z
503737,1003056,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003056 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
503741,1004823,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004823 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-16T00:00:00.000Z
503747,1004797,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004797 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503753,1004813,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004813 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-16T00:00:00.000Z
503755,1004660,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004660 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-24T00:00:00.000Z
503756,1004577,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004577 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-26T00:00:00.000Z
503757,1002874,OMODA9 PHEV Premium,T6480J1CPLX0012,Black,Black,1002874 - OMODA9 PHEV Premium Black | Black 2025,,,2026-08-09T00:00:00.000Z
503760,1004562,JAECOO7 PHEV Premium,T71604NZNMH0031,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,1004562 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-10-16T00:00:00.000Z
503793,1003128,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003128 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
503794,1004290,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004290 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-03T00:00:00.000Z
503807,1004476,JAECOO7 PHEV Premium,T71604NCLMH0031,Carbon crystal black,Carbon crystal black,1004476 - JAECOO7 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-10-16T00:00:00.000Z
503811,1003361,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003361 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-13T00:00:00.000Z
503818,1002069,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1002069 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-06-07T00:00:00.000Z
503830,1002755,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002755 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-09T00:00:00.000Z
503839,1004554,JAECOO7 PHEV Premium,T71604NZNMH0031,Carbon crystal black & Moonlight silver,Carbon crystal black & Moonlight silver,1004554 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-11-07T00:00:00.000Z
503848,1004222,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004222 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-09-26T00:00:00.000Z
503849,1004919,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004919 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-20T00:00:00.000Z
503850,1004204,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black,Carbon crystal black,1004204 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-10-05T00:00:00.000Z
503856,1000847,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NKUMH0017,Moonlight silver | Black,Moonlight silver | Black,1000847 - JAECOO7 PHEV Comfort Moonlight silver | Black 2025,,,2026-07-16T00:00:00.000Z
503875,1003794,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NCLMH0016,Carbon crystal black,Carbon crystal black,1003794 - JAECOO7 PHEV Premium Carbon crystal black | Black 2025,,,2026-07-01T00:00:00.000Z
503891,1002062,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1002062 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-06-07T00:00:00.000Z
503906,1004492,JAECOO7 PHEV Premium,T71604NCLMH0031,Carbon crystal black,Carbon crystal black,1004492 - JAECOO7 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-10-22T00:00:00.000Z
503909,1003046,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003046 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
503911,1004580,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004580 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-17T00:00:00.000Z
503925,1003827,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1003827 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
503927,1004239,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1004239 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-10-02T00:00:00.000Z
503941,1003338,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black | Black,Carbon crystal black | Black,1003338 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-09T00:00:00.000Z
503945,1004744,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004744 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-17T00:00:00.000Z
503948,1004852,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004852 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-17T00:00:00.000Z
503950,1004788,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004788 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-19T00:00:00.000Z
503964,1003644,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003644 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-28T00:00:00.000Z
503968,1003767,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1003767 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
503971,1004777,OMODA9 PHEV Premium,T6480J1GXLX0018,Tech Gray,Tech Gray,1004777 - OMODA9 PHEV Premium Tech Gray | Black 2025,,,2026-10-22T00:00:00.000Z
503984,1004800,OMODA9 PHEV Premium,T6480J1BXLX0018,Khaki white,Khaki white,1004800 - OMODA9 PHEV Premium Khaki White | Black 2025,,,2026-10-31T00:00:00.000Z
503989,1004740,OMODA9 PHEV Premium,T6480J1CMLX0018,Carbon crystal black | Black,Carbon crystal black | Black,1004740 - OMODA9 PHEV Premium Carbon crystal black | Black 2025,,,2026-10-16T00:00:00.000Z
503998,1003061,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,1003061 - OMODA5 HEV Premium Khaki White | Black,,,2026-08-11T00:00:00.000Z
