OrderId,vehicleCode,modelId.name,SalesModel,vehicleColor.code,vehicleColor.name,description,,modelId.wrntyLimitationKm,etaDealer
502498,1004990,OMODA5 HEV Premium (T71506J##MH0002),T71506JNLMH0002,Blood red,Blood red,1004990 - OMODA5 HEV Premium Blood red | Black 2025,,,2026-08-18T00:00:00.000Z
502499,1003037,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003037 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
502500,1001705,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001705 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-08-15T00:00:00.000Z
502501,1001717,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001717 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-08-15T00:00:00.000Z
502502,1001706,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001706 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-08-15T00:00:00.000Z
502503,1001719,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001719 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-08-15T00:00:00.000Z
502504,1002639,JAECOO7 ICE 4WD Premium (T5260CXXXMQ0001),T5260CXCLMQ0001,Carbon crystal black | Black,Carbon crystal black | Black,1002639 - JAECOO7 ICE 4WD Premium Carbon crystal black | black 2025,,,2026-08-15T00:00:00.000Z
502505,1005193,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black,Carbon crystal black,1005193 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-16T00:00:00.000Z
502506,1001733,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001733 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-08-09T00:00:00.000Z
502507,1003077,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,1003077 - OMODA5 HEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
502508,1004638,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004638 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-11-01T00:00:00.000Z
502509,1004632,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004632 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-22T00:00:00.000Z
502510,1001739,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001739 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-08-09T00:00:00.000Z
502511,1004645,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004645 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-22T00:00:00.000Z
502512,1004923,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004923 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-18T00:00:00.000Z
502513,1002909,OMODA5 HEV Comfort,T71506JCLMH0011,Carbon crystal black | Black,Carbon crystal black | Black,1002909 - OMODA5 HEV Comfort Carbon Crystal Black | Black,,,2026-08-20T00:00:00.000Z
502514,1002983,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002983 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-09T00:00:00.000Z
502515,1004937,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004937 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-18T00:00:00.000Z
502516,1004948,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004948 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-18T00:00:00.000Z
502517,1003055,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003055 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
502518,1004647,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1004647 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-10-17T00:00:00.000Z
502519,1003060,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003060 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-11T00:00:00.000Z
502520,1003054,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003054 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
502521,1004932,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004932 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-18T00:00:00.000Z
502522,1003029,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black | Black,Carbon crystal black | Black,1003029 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
502523,1003075,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,1003075 - OMODA5 HEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
502524,1003079,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,1003079 - OMODA5 HEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
502525,1003088,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,1003088 - JAECOO7 PHEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
502526,1002944,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002944 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-19T00:00:00.000Z
502527,1003136,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003136 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-15T00:00:00.000Z
502528,1002929,OMODA5 HEV Comfort,T71506JCLMH0011,Carbon crystal black | Black,Carbon crystal black | Black,1002929 - OMODA5 HEV Comfort Carbon Crystal Black | Black,,,2026-08-19T00:00:00.000Z
502529,1003117,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003117 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-15T00:00:00.000Z
502530,1003936,OMODA5 HEV Premium,T71506JCLMH0009,Carbon crystal black,Carbon crystal black,1003936 - OMODA5 HEV Premium Carbon Crystal Black | Black,,,2026-09-21T00:00:00.000Z
502531,1003194,JAECOO7 PHEV Premium,T71604NKUMH0026,Moonlight silver | Black,Moonlight silver | Black,1003194 - JAECOO7 PHEV Premium Moonlight silver | Black,,,2026-08-15T00:00:00.000Z
502532,1001612,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NBWMH0016,Khaki white | Black,Khaki white | Black,1001612 - JAECOO7 PHEV Premium Khaki white | Black 2025,,,2026-06-30T00:00:00.000Z
502533,1003250,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1003250 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-08-11T00:00:00.000Z
502534,1004592,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray,Phantom gray,1004592 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-11T00:00:00.000Z
502535,1003177,JAECOO7 PHEV Premium,T71604NKUMH0026,Moonlight silver | Black,Moonlight silver | Black,1003177 - JAECOO7 PHEV Premium Moonlight silver | Black,,,2026-08-15T00:00:00.000Z
502536,1003242,JAECOO7 PHEV Premium,T71604NZKMH0026,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1003242 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black,,,2026-08-15T00:00:00.000Z
502537,1003143,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003143 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-09T00:00:00.000Z
502538,1002861,OMODA9 PHEV Premium,T6480J1CPLX0012,Black,Black,1002861 - OMODA9 PHEV Premium Black | Black 2025,,,2026-08-09T00:00:00.000Z
502539,1001693,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1001693 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-06-29T00:00:00.000Z
502540,1003072,OMODA5 HEV Premium,T71506JBWMH0009,Khaki white | Black,Khaki white | Black,1003072 - OMODA5 HEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
502541,1003163,JAECOO7 PHEV Premium,T71604NKUMH0026,Moonlight silver | Black,Moonlight silver | Black,1003163 - JAECOO7 PHEV Premium Moonlight silver | Black,,,2026-08-09T00:00:00.000Z
502542,1003092,JAECOO7 PHEV Premium,T71604NBWMH0026,Khaki white | Black,Khaki white | Black,1003092 - JAECOO7 PHEV Premium Khaki White | Black,,,2026-08-09T00:00:00.000Z
502543,1003134,JAECOO7 PHEV Premium,T71604NCLMH0026,Carbon crystal black | Black,Carbon crystal black | Black,1003134 - JAECOO7 PHEV Premium Carbon Crystal Black | Black,,,2026-08-15T00:00:00.000Z
502544,1002296,OMODA5 HEV Premium (T71506J##MH0002),T71506JGVMH0002,Phantom gray | Black,Phantom gray | Black,1002296 - OMODA5 HEV Premium Phantom gray | Black 2025,,,2026-08-09T00:00:00.000Z
502545,1002956,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002956 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-21T00:00:00.000Z
502546,1003624,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003624 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-07T00:00:00.000Z
502547,1003590,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003590 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-13T00:00:00.000Z
502548,1000858,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NUDMH0017,Olive gray | Black,Olive gray | Black,1000858 - JAECOO7 PHEV Comfort Olive gray | Black 2025,,,2026-07-16T00:00:00.000Z
502549,1002957,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002957 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-21T00:00:00.000Z
502550,1003048,OMODA5 HEV Premium,T71506JKXMH0009,Aviation silver | Black,Aviation silver | Black,1003048 - OMODA5 HEV Premium Aviation Silver | Black,,,2026-08-09T00:00:00.000Z
502551,1002801,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002801 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-04T00:00:00.000Z
502552,1002799,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002799 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-08T00:00:00.000Z
502553,1002839,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002839 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-09T00:00:00.000Z
502554,1002771,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002771 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-23T00:00:00.000Z
502555,1002972,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002972 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-20T00:00:00.000Z
502556,1002786,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002786 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-09T00:00:00.000Z
502557,1002844,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002844 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-09T00:00:00.000Z
502558,1002764,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black | Black,Carbon crystal black | Black,1002764 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-08T00:00:00.000Z
502559,1000863,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NUDMH0017,Olive gray | Black,Olive gray | Black,1000863 - JAECOO7 PHEV Comfort Olive gray | Black 2025,,,2026-07-16T00:00:00.000Z
502560,1002789,OMODA9 PHEV Premium,T6480J1UELX0008,Matte Gray,Matte Gray,1002789 - OMODA9 PHEV Premium Matte Gray | Black 2025,,,2026-08-09T00:00:00.000Z
502561,1000867,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NUDMH0017,Olive gray | Black,Olive gray | Black,1000867 - JAECOO7 PHEV Comfort Olive gray | Black 2025,,,2026-07-16T00:00:00.000Z
502562,1002727,OMODA9 PHEV Premium,T6480J1CMLX0008,Carbon crystal black | Black,Carbon crystal black | Black,1002727 - OMODA9 PHEV Premium Carbon Crystal Black | Black 2025,,,2026-08-09T00:00:00.000Z
502563,1003637,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003637 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-09-29T00:00:00.000Z
502564,1003595,OMODA5 HEV Premium,T71506JX4MH0009,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1003595 - OMODA5 HEV Premium Carbon crystal black & Aviation Silver | Black,,,2026-10-04T00:00:00.000Z
502565,1003577,OMODA5 HEV Premium,T71506JZEMH0009,Carbon crystal black & Khaki white,Carbon crystal black & Khaki white,1003577 - OMODA5 HEV Premium Carbon crystal black & Khaki white | Black,,,2026-09-29T00:00:00.000Z
502566,1003170,JAECOO7 PHEV Premium,T71604NKUMH0026,Moonlight silver | Black,Moonlight silver | Black,1003170 - JAECOO7 PHEV Premium Moonlight silver | Black,,,2026-08-15T00:00:00.000Z
502567,1002892,OMODA5 HEV Comfort,T71506JGVMH0011,Phantom gray | Black,Phantom gray | Black,1002892 - OMODA5 HEV Comfort Phantom gray | Black,,,2026-08-19T00:00:00.000Z
502568,1003400,OMODA5 HEV Premium,T71506JGVMH0009,Phantom gray | Black,Phantom gray | Black,1003400 - OMODA5 HEV Premium Phantom Gray | Black,,,2026-10-13T00:00:00.000Z
502569,1002968,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002968 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-09T00:00:00.000Z
502570,1004977,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004977 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-18T00:00:00.000Z
502571,1004906,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black,Carbon crystal black,1004906 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-18T00:00:00.000Z
502572,1004981,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004981 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-12T00:00:00.000Z
502573,1001781,JAECOO7 PHEV Premium,T71604NZNMH0016,Carbon crystal black & Moonlight silver | Black,Carbon crystal black & Moonlight silver | Black,1001781 - JAECOO7 PHEV Premium Carbon crystal black & Moonlight silver | Black 2025,,,2026-07-06T00:00:00.000Z
502574,1004915,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black,Carbon crystal black,1004915 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-18T00:00:00.000Z
502575,1002117,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray | Black,Carbon crystal black & Olive gray | Black,1002117 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-06-07T00:00:00.000Z
502576,1004905,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004905 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-10T00:00:00.000Z
502577,1000803,JAECOO7 PHEV Comfort (T71604NXXMH0017),T71604NCLMH0017,Carbon crystal black | Black,Carbon crystal black | Black,1000803 - JAECOO7 PHEV Comfort Carbon crystal black | Black 2025,,,2026-07-16T00:00:00.000Z
502578,1004983,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black,Carbon crystal black,1004983 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-19T00:00:00.000Z
502579,1002396,OMODA5 HEV Comfort,T71506JGVMH0006,Phantom gray | Black,Phantom gray | Black,1002396 - OMODA5 HEV Comfort Phantom gray |Black 2025,,,2026-08-16T00:00:00.000Z
502580,1002883,OMODA5 HEV Comfort,T71506JGVMH0011,Phantom gray | Black,Phantom gray | Black,1002883 - OMODA5 HEV Comfort Phantom gray | Black,,,2026-08-16T00:00:00.000Z
502581,1002960,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002960 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-17T00:00:00.000Z
502582,1003685,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NKUMH0016,Moonlight silver,Moonlight silver,1003685 - JAECOO7 PHEV Premium Moonlight silver | Black 2025,,,2026-07-01T00:00:00.000Z
502583,1002330,OMODA5 HEV Premium (T71506J##MH0002),T71506JCLMH0002,Carbon crystal black | Black,Carbon crystal black | Black,1002330 - OMODA5 HEV Premium Carbon crystal black | Black 2025,,,2026-08-16T00:00:00.000Z
502584,1002302,OMODA5 HEV Premium (T71506J##MH0002),T71506JGVMH0002,Phantom gray | Black,Phantom gray | Black,1002302 - OMODA5 HEV Premium Phantom gray | Black 2025,,,2026-08-16T00:00:00.000Z
502585,1002304,OMODA5 HEV Premium (T71506J##MH0002),T71506JGVMH0002,Phantom gray | Black,Phantom gray | Black,1002304 - OMODA5 HEV Premium Phantom gray | Black 2025,,,2026-08-16T00:00:00.000Z
502586,1002946,OMODA5 HEV Comfort,T71506JBWMH0011,Khaki white | Black,Khaki white | Black,1002946 - OMODA5 HEV Comfort Khaki white | Black,,,2026-08-17T00:00:00.000Z
502587,1004969,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004969 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-07-31T00:00:00.000Z
502588,1004966,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004966 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-07T00:00:00.000Z
502589,1003753,JAECOO7 PHEV Premium (T71604NXXMH0016),T71604NZKMH0016,Carbon crystal black & Olive gray,Carbon crystal black & Olive gray,1003753 - JAECOO7 PHEV Premium Carbon crystal black & Olive gray | Black 2025,,,2026-07-01T00:00:00.000Z
502590,1004962,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004962 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-17T00:00:00.000Z
502591,1004963,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004963 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-17T00:00:00.000Z
502592,1004961,OMODA5 HEV Premium (T71506J##MH0002),T71506JX4MH0002,Carbon crystal black & Aviation silver,Carbon crystal black & Aviation silver,1004961 - OMODA5 HEV Premium Carbon crystal black & Aviation silver | Black 2025,,,2026-08-18T00:00:00.000Z
502593,1004996,OMODA5 HEV Premium (T71506J##MH0002),T71506JNLMH0002,Blood red,Blood red,1004996 - OMODA5 HEV Premium Blood red | Black 2025,,,2026-07-31T00:00:00.000Z
502594,1004988,OMODA5 HEV Premium (T71506J##MH0002),T71506JNLMH0002,Blood red,Blood red,1004988 - OMODA5 HEV Premium Blood red | Black 2025,,,2026-08-10T00:00:00.000Z
